"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
2386, 6.304875866288145e-01, -3.232954942214258e-02, 5.187243913784423e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.717821169433442e+05, 1.000000000000000e-10, 1.035630597124652e+12, 6.871284677733765e+04, 4.614574026265338e+02, 0.000000000000000e+00, -7.536258056216363e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.527243812001235e-05, 2.468021250708162e-03, 2.153986240608390e-04, 9.024574975990475e+01, 1.241538473367797e-01, 5.008841154376520e-23
2387, 6.334757679150507e-01, -3.206861102429427e-02, 5.185741927597399e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.717148412512578e+05, 1.000000000000000e-10, 1.035856996294103e+12, 6.868593650050308e+04, 4.614102833875527e+02, 0.000000000000000e+00, -7.549478325501902e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.527064960183161e-05, 2.463028353990421e-03, 2.151811364909818e-04, 8.320534026719970e+01, 1.240194950978603e-01, 5.006295891119026e-23
2388, 6.364639280062885e-01, -3.180742959856059e-02, 5.184458060634024e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.716555250441963e+05, 1.000000000000000e-10, 1.036042904915624e+12, 6.866221001767846e+04, 4.613651195033834e+02, 0.000000000000000e+00, -7.561134485491210e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.526893521244672e-05, 2.458051925647756e-03, 2.149312665282004e-04, 7.582083554162608e+01, 1.238876152788842e-01, 5.004157695919588e-23
2389, 6.394520703217488e-01, -3.154604507195433e-02, 5.183308973550278e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.716009183321467e+05, 1.000000000000000e-10, 1.036202999434720e+12, 6.864036733285864e+04, 4.613205983904979e+02, 0.000000000000000e+00, -7.571865188003574e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.526724513486865e-05, 2.453127428769349e-03, 2.146522279877165e-04, 6.844535313158704e+01, 1.237583468881301e-01, 5.002275054889738e-23
2390, 6.424401983335726e-01, -3.128449722832821e-02, 5.182263311517151e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.715499648496865e+05, 1.000000000000000e-10, 1.036343469188913e+12, 6.861998593987456e+04, 4.612766746971478e+02, 0.000000000000000e+00, -7.581877998548796e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.526557765110086e-05, 2.448223192050336e-03, 2.143416183973700e-04, 6.114585666596179e+01, 1.236305248813751e-01, 5.000587623062376e-23
2391, 6.454283155280581e-01, -3.102282559032403e-02, 5.181586895005281e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.715146866630309e+05, 1.000000000000000e-10, 1.036424455529422e+12, 6.860587466521231e+04, 4.612420197653527e+02, 0.000000000000000e+00, -7.588810474648691e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.526426197956049e-05, 2.443570592116129e-03, 2.140197952943981e-04, 5.344827864949065e+01, 1.235115538075408e-01, 4.999543584513610e-23
2392, 6.484164253782359e-01, -3.076107020196836e-02, 5.181153678297150e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714895998996911e+05, 1.000000000000000e-10, 1.036465755600439e+12, 6.859583995987641e+04, 4.612131163751418e+02, 0.000000000000000e+00, -7.593740245812221e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.526316462460888e-05, 2.439128208085915e-03, 2.136833757527667e-04, 4.576379665281830e+01, 1.233995484619390e-01, 4.998925726583111e-23
2393, 6.514045313399425e-01, -3.049927050835782e-02, 5.180989306936593e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714757676489697e+05, 1.000000000000000e-10, 1.036463127981406e+12, 6.859030705958784e+04, 4.611905463994383e+02, 0.000000000000000e+00, -7.596458405576782e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.526230770058535e-05, 2.434871695408907e-03, 2.133304813064081e-04, 3.797494778861635e+01, 1.232940998571700e-01, 4.998779127960119e-23
2394, 6.543926369249156e-01, -3.023746639645943e-02, 5.181205438270118e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714783786133302e+05, 1.000000000000000e-10, 1.036400387844490e+12, 6.859135144533204e+04, 4.611783300660172e+02, 0.000000000000000e+00, -7.595945327957358e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.526184386847329e-05, 2.430942477169365e-03, 2.129735188499062e-04, 2.999371577853033e+01, 1.231993817886026e-01, 4.999289332270175e-23
2395, 6.573807456175969e-01, -2.997569769819609e-02, 5.181794028550072e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714971994301403e+05, 1.000000000000000e-10, 1.036279302044671e+12, 6.859887977205608e+04, 4.611765571189350e+02, 0.000000000000000e+00, -7.592246870777848e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.526177655233246e-05, 2.427416614495405e-03, 2.126209281703665e-04, 2.199635527187481e+01, 1.231172288468085e-01, 5.000440246604065e-23
2396, 6.603688605718054e-01, -2.971400033333390e-02, 5.182086406207035e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.715026653900470e+05, 1.000000000000000e-10, 1.036202895312367e+12, 6.860106615601874e+04, 4.611652349442321e+02, 0.000000000000000e+00, -7.591172761249892e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.526134666310008e-05, 2.423759975167898e-03, 2.122399143080197e-04, 1.517947130578174e+01, 1.230298929535669e-01, 5.001090542912933e-23
2397, 6.633569822501072e-01, -2.945238022296606e-02, 5.182282154904390e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.715043877943484e+05, 1.000000000000000e-10, 1.036143581019285e+12, 6.860175511773933e+04, 4.611524468119973e+02, 0.000000000000000e+00, -7.590834293551116e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.526086110649090e-05, 2.420067239610023e-03, 2.118574932929965e-04, 8.640700901328001e+00, 1.229406903415858e-01, 5.001565264068870e-23
2398, 6.663451098398983e-01, -2.919082760139101e-02, 5.182344919866585e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.715010232039508e+05, 1.000000000000000e-10, 1.036108047366332e+12, 6.860040928158029e+04, 4.611378148281649e+02, 0.000000000000000e+00, -7.591495465360912e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.526030553131950e-05, 2.416355047573278e-03, 2.114815655029895e-04, 2.473537674201024e+00, 1.228496968030019e-01, 5.001797011228921e-23
2399, 6.693332424853879e-01, -2.892933255591080e-02, 5.182351328565719e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714958512625082e+05, 1.000000000000000e-10, 1.036084046126279e+12, 6.859834050500325e+04, 4.611233380912542e+02, 0.000000000000000e+00, -7.592511797656869e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525975584163628e-05, 2.412670964188847e-03, 2.111163148225213e-04, -3.413549207449707e+00, 1.227586626543851e-01, 5.001918751504526e-23
2400, 6.723213793029206e-01, -2.866788518439888e-02, 5.182483382058466e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714969699213199e+05, 1.000000000000000e-10, 1.036043747244612e+12, 6.859878796852795e+04, 4.611145961367442e+02, 0.000000000000000e+00, -7.592291971293565e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525942390035991e-05, 2.409252375365252e-03, 2.107824326287192e-04, -9.231570222334909e+00, 1.226747597199993e-01, 5.002240213184759e-23
2401, 6.753095194125073e-01, -2.840647567232253e-02, 5.181855973702459e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714649403198724e+05, 1.000000000000000e-10, 1.036122178722967e+12, 6.858597612794893e+04, 4.610842965203426e+02, 0.000000000000000e+00, -7.598586071630743e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525827336592122e-05, 2.405293545646527e-03, 2.104094111337057e-04, -1.327688505012071e+01, 1.225720342445991e-01, 5.001256462878153e-23
2402, 6.782976619836317e-01, -2.814509405901090e-02, 5.182387340124727e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714849179597423e+05, 1.000000000000000e-10, 1.036025350047987e+12, 6.859396718389689e+04, 4.610907362232122e+02, 0.000000000000000e+00, -7.594660288475211e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525851789713071e-05, 2.402233374902684e-03, 2.101230885944142e-04, -1.962751460295108e+01, 1.224990905382186e-01, 5.002235476093104e-23
2403, 6.812858061217965e-01, -2.788373053240354e-02, 5.182766412910880e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714987810161476e+05, 1.000000000000000e-10, 1.035954640727161e+12, 6.859951240645901e+04, 4.610942840082114e+02, 0.000000000000000e+00, -7.591936075120957e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525865261439624e-05, 2.399416544836213e-03, 2.098660751661934e-04, -2.476212998117044e+01, 1.224310499428688e-01, 5.002941859931127e-23
2404, 6.842739509750225e-01, -2.762237518496573e-02, 5.182860534330680e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.715004381422705e+05, 1.000000000000000e-10, 1.035929431397838e+12, 6.860017525690819e+04, 4.610903657702847e+02, 0.000000000000000e+00, -7.591610435162360e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525850383017959e-05, 2.396537342492293e-03, 2.096116393922948e-04, -2.888951396935671e+01, 1.223593977610241e-01, 5.003153845726244e-23
2405, 6.872620956870663e-01, -2.736101810433159e-02, 5.182706033597400e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714912812103624e+05, 1.000000000000000e-10, 1.035943238835590e+12, 6.859651248414494e+04, 4.610794914976107e+02, 0.000000000000000e+00, -7.593409853375689e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525809090631686e-05, 2.393511350414041e-03, 2.093522118261055e-04, -3.243716105865934e+01, 1.222823127536882e-01, 5.002937737886347e-23
2406, 6.902502394050668e-01, -2.709964977523492e-02, 5.182553839565086e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714823904126203e+05, 1.000000000000000e-10, 1.035957329417334e+12, 6.859295616504808e+04, 4.610691269215131e+02, 0.000000000000000e+00, -7.595156973868537e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525769733211349e-05, 2.390482862989434e-03, 2.090979850508210e-04, -3.592681809347204e+01, 1.222050604737235e-01, 5.002722378974154e-23
2407, 6.932383818041284e-01, -2.683826623502842e-02, 5.183032518148605e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.715017413639034e+05, 1.000000000000000e-10, 1.035875816167582e+12, 6.860069654556134e+04, 4.610785695132676e+02, 0.000000000000000e+00, -7.591354340570226e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525805589598219e-05, 2.388138926280155e-03, 2.089047716514870e-04, -4.042013222250390e+01, 1.221490659214102e-01, 5.003576989582974e-23
2408, 6.962265229708977e-01, -2.657686856686145e-02, 5.181718287375547e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714414986864539e+05, 1.000000000000000e-10, 1.036068955188125e+12, 6.857659947458151e+04, 4.610335099605778e+02, 0.000000000000000e+00, -7.603192560195558e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525634481286556e-05, 2.384532507478318e-03, 2.086001528754628e-04, -4.088853760759666e+01, 1.220496167817952e-01, 5.001377068128259e-23
2409, 6.992146629939195e-01, -2.631545802591094e-02, 5.181635212177138e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714356502930138e+05, 1.000000000000000e-10, 1.036072305278951e+12, 6.857426011720546e+04, 4.610251740224683e+02, 0.000000000000000e+00, -7.604341821299659e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525602825574850e-05, 2.381583920468622e-03, 2.083520444246482e-04, -4.445236132927226e+01, 1.219747062810595e-01, 5.001280124282432e-23
2410, 7.022028020021344e-01, -2.605403586568780e-02, 5.181699453448074e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714366603259182e+05, 1.000000000000000e-10, 1.036054476047801e+12, 6.857466413036722e+04, 4.610221745096870e+02, 0.000000000000000e+00, -7.604143340889136e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525591434855386e-05, 2.379039751455870e-03, 2.081382921425749e-04, -4.769409014271333e+01, 1.219108632232953e-01, 5.001427523957706e-23
2411, 7.051909401285585e-01, -2.579260332564239e-02, 5.181592439318717e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714302359067036e+05, 1.000000000000000e-10, 1.036063610299931e+12, 6.857209436268138e+04, 4.610144191784280e+02, 0.000000000000000e+00, -7.605405796159177e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525561983622139e-05, 2.376511146484708e-03, 2.079248802513043e-04, -5.020080167537375e+01, 1.218462384662616e-01, 5.001279743471259e-23
2412, 7.081790774453715e-01, -2.553116166931723e-02, 5.181360682101193e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714183276995279e+05, 1.000000000000000e-10, 1.036092078992693e+12, 6.856733107981112e+04, 4.610030146275668e+02, 0.000000000000000e+00, -7.607745864327750e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525518673828261e-05, 2.373945340888093e-03, 2.077071946780652e-04, -5.231679273305689e+01, 1.217798249475929e-01, 5.000918402519791e-23
2413, 7.111672140741431e-01, -2.526971213919215e-02, 5.181095049850997e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714049164924954e+05, 1.000000000000000e-10, 1.036125742951416e+12, 6.856196659699811e+04, 4.609905808191874e+02, 0.000000000000000e+00, -7.610381285278697e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525471454688559e-05, 2.371390469829717e-03, 2.074894532393255e-04, -5.431018970728870e+01, 1.217134453586373e-01, 5.000499362833929e-23
2414, 7.141553501316074e-01, -2.500825598682738e-02, 5.180821251821559e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.713911454793441e+05, 1.000000000000000e-10, 1.036160676380707e+12, 6.855645819173761e+04, 4.609779045654504e+02, 0.000000000000000e+00, -7.613087411318406e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525423314131392e-05, 2.368875304241450e-03, 2.072741717875656e-04, -5.620970585867755e+01, 1.216479970177015e-01, 5.000066368012191e-23
2415, 7.171434857170150e-01, -2.474679446896451e-02, 5.180557850025812e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.713778667331143e+05, 1.000000000000000e-10, 1.036194153013539e+12, 6.855114669324570e+04, 4.609656259972791e+02, 0.000000000000000e+00, -7.615696802548547e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525376683192045e-05, 2.366422331956655e-03, 2.070633204598879e-04, -5.802384976699965e+01, 1.215841600063385e-01, 4.999650461889299e-23
2416, 7.201316209365092e-01, -2.448532884059507e-02, 5.180298282624622e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.713648148226948e+05, 1.000000000000000e-10, 1.036227286588120e+12, 6.854592592907789e+04, 4.609536151531761e+02, 0.000000000000000e+00, -7.618261618533126e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525331068363008e-05, 2.364030795717555e-03, 2.068567516762545e-04, -5.972580356355475e+01, 1.215218638057329e-01, 4.999239943670194e-23
2417, 7.231197559043995e-01, -2.422386057134294e-02, 5.180064134907102e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.713529525857181e+05, 1.000000000000000e-10, 1.036256790457906e+12, 6.854118103428720e+04, 4.609425414093173e+02, 0.000000000000000e+00, -7.620592653150496e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525289011896940e-05, 2.361716265478920e-03, 2.066556959319614e-04, -6.135983714260203e+01, 1.214616416124107e-01, 4.998871472531593e-23
2418, 7.261078907960151e-01, -2.396239125281378e-02, 5.179854063805117e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.713422159476741e+05, 1.000000000000000e-10, 1.036282854819589e+12, 6.853688637906959e+04, 4.609323522009519e+02, 0.000000000000000e+00, -7.622702497609340e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525250314293307e-05, 2.359479390019169e-03, 2.064601587162084e-04, -6.291600535587206e+01, 1.214035065066922e-01, 4.998542836476529e-23
2419, 7.290960257407268e-01, -2.370092249264710e-02, 5.179686535395390e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.713334068710554e+05, 1.000000000000000e-10, 1.036302577329656e+12, 6.853336274842212e+04, 4.609235619940200e+02, 0.000000000000000e+00, -7.624433559177704e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525216929593068e-05, 2.357332746838821e-03, 2.062712368008842e-04, -6.443090431904730e+01, 1.213479072501672e-01, 4.998285829125543e-23
2420, 7.320841608694785e-01, -2.343945590515764e-02, 5.179565296808503e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.713266663227461e+05, 1.000000000000000e-10, 1.036315281642723e+12, 6.853066652909838e+04, 4.609162169333589e+02, 0.000000000000000e+00, -7.625758136614490e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525189033215638e-05, 2.355282903469566e-03, 2.060895135138122e-04, -6.591216507963668e+01, 1.212950512350220e-01, 4.998107327496900e-23
2421, 7.350722963251546e-01, -2.317799308337857e-02, 5.179465343575381e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.713208705081831e+05, 1.000000000000000e-10, 1.036324743064697e+12, 6.852834820327321e+04, 4.609095190381558e+02, 0.000000000000000e+00, -7.626897065503581e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525163594552236e-05, 2.353310868705608e-03, 2.059133285400706e-04, -6.730635775553573e+01, 1.212443049814215e-01, 4.997965025691281e-23
2422, 7.380604322757957e-01, -2.291653564251910e-02, 5.179387564077483e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.713160544943411e+05, 1.000000000000000e-10, 1.036330803534659e+12, 6.852642179773642e+04, 4.609034837162626e+02, 0.000000000000000e+00, -7.627843454873938e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525140672179611e-05, 2.351411895869715e-03, 2.057422672434811e-04, -6.861906388439284e+01, 1.211955560645375e-01, 4.997860529143543e-23
2423, 7.410485688115969e-01, -2.265508518570857e-02, 5.179315779809964e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.713115077556485e+05, 1.000000000000000e-10, 1.036335970905104e+12, 6.852460310225938e+04, 4.608976391686489e+02, 0.000000000000000e+00, -7.628736929292748e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525118474222565e-05, 2.349570860270620e-03, 2.055750137124635e-04, -6.983248216888157e+01, 1.211483134521109e-01, 4.997766144816228e-23
2424, 7.440367061048391e-01, -2.239364331561412e-02, 5.179259413574742e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.713076479478934e+05, 1.000000000000000e-10, 1.036338798751540e+12, 6.852305917915734e+04, 4.608922705833437e+02, 0.000000000000000e+00, -7.629495415698914e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525098083868242e-05, 2.347790612708706e-03, 2.054118133752639e-04, -7.098219514928083e+01, 1.211027105609176e-01, 4.997697928122953e-23
2425, 7.470248442638446e-01, -2.213221165038083e-02, 5.179206012374168e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.713039386295138e+05, 1.000000000000000e-10, 1.036341262068859e+12, 6.852157545180549e+04, 4.608870429150568e+02, 0.000000000000000e+00, -7.630224329610071e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525078228607678e-05, 2.346063336323632e-03, 2.052522286996541e-04, -7.204639388254071e+01, 1.210584634119969e-01, 4.997634349695401e-23
2426, 7.500129834409247e-01, -2.187079117280667e-02, 5.179149551415450e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.713001583157869e+05, 1.000000000000000e-10, 1.036344470095551e+12, 6.852006332631473e+04, 4.608818964080281e+02, 0.000000000000000e+00, -7.630967194735697e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525058681489564e-05, 2.344384274279414e-03, 2.050970581499776e-04, -7.303059035902903e+01, 1.210153939252033e-01, 4.997564239342484e-23
2427, 7.530011234444305e-01, -2.160938043534983e-02, 5.179110052257617e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.712972171574633e+05, 1.000000000000000e-10, 1.036345441742167e+12, 6.851888686298530e+04, 4.608774981573117e+02, 0.000000000000000e+00, -7.631545158393051e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525041976256470e-05, 2.342769052890545e-03, 2.049488809024499e-04, -7.398174738961590e+01, 1.209740221036688e-01, 4.997521261431270e-23
2428, 7.559892641520154e-01, -2.134797735034058e-02, 5.179107776817614e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.712960059329431e+05, 1.000000000000000e-10, 1.036341040385652e+12, 6.851840237317720e+04, 4.608744418262349e+02, 0.000000000000000e+00, -7.631783174737826e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525030367790771e-05, 2.341239178496960e-03, 2.048098233518814e-04, -7.492630139306883e+01, 1.209350341453940e-01, 4.997540076917191e-23
2429, 7.589774053202198e-01, -2.108657984046688e-02, 5.179116092518855e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.712953324682346e+05, 1.000000000000000e-10, 1.036335307550177e+12, 6.851813298729379e+04, 4.608718898723585e+02, 0.000000000000000e+00, -7.631915516517225e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525020675004185e-05, 2.339781265840898e-03, 2.046787164234851e-04, -7.579549361406542e+01, 1.208979277032898e-01, 4.997575537151066e-23
2430, 7.619655468083077e-01, -2.082518580527954e-02, 5.179112484597971e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.712941880395535e+05, 1.000000000000000e-10, 1.036331651130528e+12, 6.851767521582136e+04, 4.608691318296422e+02, 0.000000000000000e+00, -7.632140406888066e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.525010199422488e-05, 2.338374191016859e-03, 2.045537030729000e-04, -7.655750594478145e+01, 1.208620250260109e-01, 4.997589504172298e-23
2431, 7.649536884214894e-01, -2.056379317797593e-02, 5.179073332878451e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.712915184012860e+05, 1.000000000000000e-10, 1.036333661094152e+12, 6.851660736051435e+04, 4.608654330665617e+02, 0.000000000000000e+00, -7.632665014449837e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.524996150749892e-05, 2.336993144450455e-03, 2.044326107331632e-04, -7.718553695731201e+01, 1.208265440529770e-01, 4.997541892011003e-23
2432, 7.679418299811644e-01, -2.030239985941188e-02, 5.178999003305601e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.712873373537649e+05, 1.000000000000000e-10, 1.036341267482405e+12, 6.851493494150591e+04, 4.608607980522299e+02, 0.000000000000000e+00, -7.633486627314903e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.524978545915411e-05, 2.335629936758670e-03, 2.043147243339302e-04, -7.770593519326380e+01, 1.207912772811007e-01, 4.997433383573297e-23
2433, 7.709299712857337e-01, -2.004100377254290e-02, 5.178892071598638e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.712817616595690e+05, 1.000000000000000e-10, 1.036354085025566e+12, 6.851270466382758e+04, 4.608553116103148e+02, 0.000000000000000e+00, -7.634582300602485e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.524957707044423e-05, 2.334282555667280e-03, 2.041998581990077e-04, -7.813707846155305e+01, 1.207561878398227e-01, 4.997268319166822e-23
2434, 7.739181121643940e-01, -1.977960283494288e-02, 5.178766479886465e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.712754094142556e+05, 1.000000000000000e-10, 1.036369974638646e+12, 6.851016376570219e+04, 4.608493960047127e+02, 0.000000000000000e+00, -7.635830573061785e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.524935237955241e-05, 2.332958503355346e-03, 2.040885783429536e-04, -7.851342297692469e+01, 1.207215559961928e-01, 4.997070454426964e-23
2435, 7.769062524340580e-01, -1.951819519211377e-02, 5.178635228960754e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.712688253251527e+05, 1.000000000000000e-10, 1.036386813174385e+12, 6.850753013006103e+04, 4.608433598859523e+02, 0.000000000000000e+00, -7.637124404878909e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.524912310966047e-05, 2.331664730412045e-03, 2.039805422903822e-04, -7.885115750127675e+01, 1.206876555393127e-01, 4.996862566714897e-23
2436, 7.798943921513762e-01, -1.925678117163779e-02, 5.178513404782584e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.712626363491533e+05, 1.000000000000000e-10, 1.036402114831164e+12, 6.850505453966126e+04, 4.608375477520494e+02, 0.000000000000000e+00, -7.638340593472095e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.524890234587638e-05, 2.330409587738897e-03, 2.038751561078475e-04, -7.917030320143741e+01, 1.206548135814649e-01, 4.996671190823864e-23
2437, 7.828825314450548e-01, -1.899536228637843e-02, 5.178406208009070e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.712570648766842e+05, 1.000000000000000e-10, 1.036415049534462e+12, 6.850282595067364e+04, 4.608320952642630e+02, 0.000000000000000e+00, -7.639435437152979e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.524869524127802e-05, 2.329198096116114e-03, 2.037723950029108e-04, -7.947847182694869e+01, 1.206231957628685e-01, 4.996505343689722e-23
2438, 7.858706704577867e-01, -1.873394005059623e-02, 5.178315271491846e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.712521853106874e+05, 1.000000000000000e-10, 1.036425375168782e+12, 6.850087412427491e+04, 4.608270573937697e+02, 0.000000000000000e+00, -7.640394315084574e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.524850388413987e-05, 2.328028400959058e-03, 2.036720981124583e-04, -7.978269039884860e+01, 1.205927638770038e-01, 4.996367764438001e-23
2439, 7.888588093072808e-01, -1.847251597977790e-02, 5.178294203290639e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.712503973016659e+05, 1.000000000000000e-10, 1.036424961450699e+12, 6.850015892066630e+04, 4.608241208757734e+02, 0.000000000000000e+00, -7.640745674691830e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.524839234370521e-05, 2.326946287205862e-03, 2.035782678000385e-04, -8.018782710909409e+01, 1.205650229163677e-01, 4.996349304770137e-23
2440, 7.918469481308914e-01, -1.821109160184944e-02, 5.178272871374642e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.712485977160677e+05, 1.000000000000000e-10, 1.036424597405252e+12, 6.849943908642705e+04, 4.608211766502287e+02, 0.000000000000000e+00, -7.641099309198912e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.524828051012835e-05, 2.325920620563719e-03, 2.034881851817846e-04, -8.050473799807243e+01, 1.205387336271250e-01, 4.996330370704428e-23
2441, 7.948350870583519e-01, -1.794966842300574e-02, 5.178181802113854e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.712436558724635e+05, 1.000000000000000e-10, 1.036434726943362e+12, 6.849746234898535e+04, 4.608159826825755e+02, 0.000000000000000e+00, -7.642070425231896e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.524808322133418e-05, 2.324877825858818e-03, 2.033954154134584e-04, -8.062513899568540e+01, 1.205115881457327e-01, 4.996193657013706e-23
